 &plot nbnd=  71, nks=    81 /
  -36.987  -36.965  -36.959  -36.957  -36.955  -12.504  -12.499  -12.484  -12.478  -12.477
  -12.472  -12.469  -12.466  -12.466  -12.463   -2.831   -2.299   -1.678    0.174    0.505
    5.583    6.719    7.097    7.340    8.246    8.555    9.009    9.094    9.475   11.942
   12.567   12.675   13.509   13.824   14.472   14.780   16.464   18.504   18.791   19.265
   19.736
            0.000000 -0.433013  0.162544
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.990 -136.987 -136.838 -136.838
 -136.807 -136.805 -136.805 -136.803  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.189  -37.182  -37.182  -37.160  -37.155  -37.001  -36.998  -36.990  -36.989  -36.988
  -36.987  -36.965  -36.960  -36.958  -36.956  -12.505  -12.499  -12.485  -12.479  -12.477
  -12.472  -12.468  -12.466  -12.465  -12.462   -2.724   -2.195   -1.687    0.096    0.430
    5.497    6.600    6.901    7.274    8.291    8.557    8.990    9.007    9.460   11.853
   12.636   12.650   13.482   13.802   14.341   14.973   16.541   18.478   19.069   19.353
   20.016
            0.000000 -0.461880  0.158932
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.990 -136.987 -136.839 -136.838
 -136.807 -136.806 -136.804 -136.803  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.189  -37.183  -37.182  -37.160  -37.155  -37.001  -36.998  -36.990  -36.989  -36.988
  -36.988  -36.964  -36.960  -36.958  -36.957  -12.506  -12.500  -12.486  -12.480  -12.477
  -12.471  -12.467  -12.465  -12.464  -12.461   -2.620   -2.100   -1.700   -0.010    0.391
    5.439    6.484    6.742    7.219    8.340    8.567    8.927    8.933    9.494   11.736
   12.649   12.695   13.464   13.778   14.217   15.146   16.642   18.291   19.344   19.639
   20.249
            0.000000 -0.490748  0.155319
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.015 -136.990 -136.987 -136.839 -136.838
 -136.807 -136.806 -136.804 -136.803  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.190  -37.183  -37.182  -37.160  -37.155  -37.001  -36.999  -36.990  -36.990  -36.989
  -36.988  -36.965  -36.960  -36.958  -36.957  -12.506  -12.500  -12.486  -12.480  -12.477
  -12.471  -12.466  -12.464  -12.464  -12.461   -2.524   -2.027   -1.707   -0.120    0.372
    5.405    6.371    6.627    7.176    8.394    8.583    8.855    8.857    9.554   11.616
   12.657   12.745   13.456   13.753   14.111   15.285   16.762   18.063   19.626   19.975
   20.468
            0.000000 -0.519615  0.151707
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.990 -136.987 -136.838 -136.837
 -136.808 -136.805 -136.804 -136.804  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.188  -37.182  -37.181  -37.161  -37.154  -36.999  -36.997  -36.990  -36.989  -36.988
  -36.987  -36.966  -36.962  -36.958  -36.955  -12.507  -12.501  -12.487  -12.481  -12.477
  -12.471  -12.465  -12.464  -12.463  -12.460   -2.442   -1.985   -1.703   -0.215    0.362
